id,name,description,tweets,follow,stance,remark,followed_tweet,predict,followed_user_stance
14335880,Kirsten Powers,"NYT Bestselling Author; USA Today Columnist; CNN Senior Political Analyst 
Pre-order my new book SAVING GRACE at link; out 11/2/21 || she/her","['I was being flip re becoming a Republican but he could become an independent and caucus with Dems so we cold stop this narrative of “Biden has a majority” and can’t get anything done.  The idea that Dems can’t handle negotiating w him is belied by reality. https://t.co/2P8lVSUWIO', ""The #SOTU tonight is a huge opportunity for Biden to reintroduce himself to Americans + remind voters why they elected him. It's also a chance to counter the shallow media coverage of his Administration which has largely been devoid of perspective (except the last week.)""]",['377766775'],none,none,"[{'377766775': {'1': [""I will say this: one of FDR's brilliant political moves was to bring Republican Congressional leaders into certain inner decision-making (or at least to let them think they were) as a way to build their support for the things he wanted to do. No idea if Biden is doing that.""], '2': [""@seungminkim He's supported all the judges approved by 50 votes so far under Biden. https://t.co/36V8xq1HxU"", 'In case you were wondering, Manchin and Sinema have voted to approve all four of the judges nominated by Biden who have been approved by just 50 votes https://t.co/36V8xq1HxU'], '3': []}}]",favor,['none']
1063335318,Helge Fuhst,"Journalist, Zweiter Chefredakteur ARD-aktuell, tagesschau & tagesthemen",['RT @_DamlaHekimoglu: Dass Russland in die Ukraine einmarschieren könnte ist für\n@JoeBiden sowie @SecBlinken realistisch. Die USA haben der…'],"['375008433', '48344613']",favor,none,"[{'375008433': {'1': [], '2': ['Und die erste Reaktion vom president-elect #JoeBidenKamalaHarris2020 #Election2020 https://t.co/lYHG4GEPlD', 'Und hinten fährt der Secret Service durch, oder? #Election2020 #JoeBidenKamalaHarris2020 https://t.co/ZtsiVwrmBM', 'Was wohl in diesen 15 Minuten bei Fox News los war? #Election2020 #JoeBidenKamalaHarris2020 https://t.co/JCTovnjr0O'], '3': ['RT @Politics_Polls: PENNSYLVANIA\n\nTrump 3,220,597 50.6% (+2.4)\nBiden 3,067,410 48.2%\n\n6,361,316 votes counted. Estimated 91.0% - 98.6% in…']}, '48344613': {'1': [], '2': [], '3': [""RT @MEtzold: Wow! Seems like Biden will run. Now it's a race among the Democrats.  https://t.co/RDWj1zFHFf""]}}]",none,"['none', 'favor']"
326298604,Jason Thompson,"Attorney, RNC National Committeeman, #MinnesotaVikings fan, Constitutional Defender, Believer, husband, father #leadright","['RT @SebGorka: If you voted for Biden, you made this possible. https://t.co/YXdHSjFmX9']",['90552683'],against,none,"[{'90552683': {'1': ['RT @JoeBiden: What happened today to @JussieSmollett must never be tolerated in this country. We must stand up and demand that we no longer…', 'RT @FoxNews: YOUNGKIN TRIUMPHS: Fox News projects GOP victory over McAuliffe as Virginia voters reject Biden agenda https://t.co/icZsF6D1F6'], '2': [], '3': []}}]",favor,['against']
609244293,Hamlet Garcia,For the love of the country🇺🇲 and to protect the future of our children And grandchildren We should never give power to those who force us to be poor.,"['RT @Spiritual_Leo: Oh @JoeBiden @POTUS you have to hear this, he’s right about his speech, what say you.']",['21465365'],favor,none,"[{'21465365': {'1': ['@BuzzPatterson @JoeBiden https://t.co/04Y68uS6WW'], '2': ['@BuzzPatterson @JoeBiden leave 10% behind'], '3': []}}]",none,['none']
1150314880433414145,Chithran Kossery.,Businessman(Geevan Arts Studio).Kerala.+917306138673,"['@JoeBiden Dear Sir,My brain implant a ""MICRO CHIP"" and I exchange video message brain to brain TELEPATHY multi people(Foreigner\'s also).There stolen privacy my lift side ""KIDNEY"" and there fixing ""SPY WORK"" tools my THROUGHT and EARS.Please enquiry and ""ACTION"" in matter kindly.', '@JoeBiden Dear Sir,My brain implant a ""MICRO CHIP"" and I exchange video message brain to brain TELEPATHY multi people(Foreigner\'s also).There stolen privacy my lift side ""KIDNEY"" and there fixing ""SPY WORK"" tools my THROUGHT and EARS.Please enquiry in matter ""SERIOUSLY"".Thank you', '@JoeBiden Sir,My brain implant a ""MICRO CHIP"" and I exchange video message brain to brain TELEPATHY multi people(Foreigner\'s also).There stolen privacy my lift side ""KIDNEY"" and there fixing ""SPY WORK"" tools my THROUGHT and EARS.Please enquiry and ""HELP"" remove the tools my body https://t.co/Z5DBO9jlP3', '@JoeBiden Dear Sir,My brain implant a ""MICRO CHIP"" and I exchange video message brain to brain TELEPATHY multi people(Foreigner\'s also).There stolen privacy my lift side ""KIDNEY"" and there fixing ""SPY WORK"" tools my THROUGHT and EARS.Please enquiry in matter ""SERIOUSLY"".Thank you', '@JoeBiden Dear Sir,My brain implant a ""MICRO CHIP"" and I exchange video message brain to brain TELEPATHY multi people(Foreigner\'s also).There stolen privacy my lift side ""KIDNEY"" and there fixing ""SPY WORK"" tools my THROUGHT and EARS.Please enquiry and ""ACTION"" in matter kindly', '@JoeBiden Dear Sir,My brain implant a ""MICRO CHIP"" and I exchange video message brain to brain TELEPATHY multi people(Foreigner\'s also).There stolen privacy my lift side ""KIDNEY"" and there fixing ""SPY WORK"" tools my THROUGHT and EARS.Please enquiry in matter ""SERIOUSLY"".Thank you']","['818282957618216960', '103065157', '823669734']",favor,none,"[{'818282957618216960': {'1': ['This is a great, great day. So much hard work ahead but savoring the peaceful transfer of power to the supremely decent @JoeBiden. https://t.co/t94CkcqwdN', ""RT @WHCOS: Putting aside the partisans, @JoeBiden's early Presidential actions tie with him Obama for the highest initial job approval rati…"", 'As Irish Prime Minister Micheál Martin recounted earlier this week, when he called @JoeBiden to congratulate him on winning the election and invite him to visit Ireland as President, Biden replied: “Try and keep me out.”\n \nWhenever this next trip happens, it will be epic. https://t.co/KBFSynGZws', 'Ireland taking such pride in #Inauguration2021 . And unsurprisingly @PresidentIRL has sent @JoeBiden part of a most fitting Irish poem — John O’Donohue, “For a New Beginning”: https://t.co/XyowCMh56V https://t.co/hBygrJyAOC', 'RT @StonemanSO: @SamanthaJPower This scene is all I thought about every day as top of my list why I volunteered for @JoeBiden’s campaign. E…', 'RT @BarackObama: Walter Mondale championed progressive causes and changed the role of VP—so leaders like @JoeBiden could be the last ones i…', '10) Then-VP @JoeBiden &amp; I attended the somber 100th anniversary Mass @WNCathedral. That night, Biden told me that if he was ever in a position to do so, he would recognize the Armenian Genocide. \n\nToday, as President of the United States, he did just that. https://t.co/iKlpfRfElP'], '2': [], '3': []}, '103065157': {'1': [""Many congratulations President-Elect @JoeBiden - and @KamalaHarris too - on this historic achievement! I always thoroughly enjoyed working with you and wish you every success as America's next President. https://t.co/ndJ6FnjDpI""], '2': [], '3': []}, '823669734': {'1': ['Exclusive interview with @JoeBiden on @wolfblitzer with @GloriaBorger on right now #CNN'], '2': [], '3': []}}]",against,"['favor', 'favor', 'none']"
1370931493263007744,SteveOG,Appreciation for so much so random you may like it👍,"['@elonmusk @JoeBiden So we have dino tech reliant on more dino tech\n\nFools continue down the same path and humanity has been fooled by all the bad actors\n\n#Theatrics for the world to see😣', '@JasonAl73414780 @jordanbpeterson @elonmusk @JoeBiden EVs are garbage💯% its 2022 and we are still dependent on the establishments that hold humanity back\n\nLitium mines in itself is dino tech if it destroys environments and cannot be reused']",['931681289614385158'],none,none,"[{'931681289614385158': {'1': ['A Biden voter has a moment of self realization 👇 https://t.co/LIMLbLjpVk', ""RT @kylenabecker: BREAKING NEWS.🚨\n\nWisconsin Assembly sends election shockwaves by voting to withdraw 10 Biden electors' votes in 2020 elec…""], '2': [], '3': []}}]",against,['favor']
51207002,Writer-Director Rick Pamplin 🇺🇸,"🎬 Member Directors Guild of America. Award-winning original motion pictures & feature length documentaries. ""Movie Money CONFIDENTIAL"" releases March 1, 2022.",['RT @KamalaHarris: The first thing @JoeBiden and I will do in the White House is get this virus under control.'],['48518416'],none,none,"[{'48518416': {'1': [], '2': ['Biden, Democrats fail to deliver on Americans’ top concerns - https://t.co/hzk5ONVl71 - @washtimes ... or on any concerns at all, for that matter ...', 'RT @WashTimesOpEd: Biden, Democrats fail to deliver on Americans’ top concerns … @ckchumley #WashTimesOpEd https://t.co/03kLTucjj2', 'RT @WashTimes: “If these are the barometers by which America will next vote, Team\xa0Biden\xa0and\xa0his\xa0band of Democrats are in serious trouble.”…', 'RT @WashTimesOpEd: “That’s what a year’s worth of Joe Biden’s socialist-style presidency brings — a mass exit, stage right, of Democrats fr…', 'RT @shecht6: Manchin is a weak gate guard on #BuildBackBetter #Socialism \n@ckchumley #Manchin votes 97% with #Biden #Democrats \n#America is…', 'RT @WashTimesOpEd: “Even 54% of Democrats want\xa0Biden\xa0to back off\xa0his\xa0skin color test for the U.S. Supreme Court.” @ckchumley #WashTimesOpEd…', 'RT @WashTimesOpEd: Biden radicalism sends Democrat voters fleeing\xa0… @ckchumley #WashTimesOpEd https://t.co/W4Q46yNxQu', 'RT @shecht6: #JoeBiden \'s love affair with socialists, communists\n\n@ckchumley #Biden carries on #Obama policies, appoints a ""flaming unapol…', 'RT @WashTimesOpEd: “If these are the barometers by which America will next vote, Team\xa0Biden\xa0and\xa0his\xa0band of Democrats are in serious troubl…', 'RT @WashTimesOpEd: LISTEN: President Joe Biden has been busted in so many lies it’s tough to imagine Democrats and Republicans ever finding…', 'RT @shecht6: #JoeBiden must fail, for the good of the country\n\n@ckchumley Again, #Obama anti- #America, anti-capitalist, &amp; anti-freedom age…', 'RT @FinnertyUSA: The only thing Joe Biden is “Building Back Better” is the Republican Party... @newsmax', 'RT @WashTimesOpEd: “Republicans must not get cocky and think they can simply ride a train of anti-Bidenism into 2022, then 2024, then beyon…'], '3': []}}]",against,['against']
2511253166,Jaelyn Brown,HU 24’,['@ClaraT02916 @JoeBiden @KamalaHarris You probably don’t think Barack Obama is black either🤔'],['35855029'],none,none,"[{'35855029': {'1': [], '2': ['President @JoeBiden has nominated 2 Black women—Shalanda Young to be director of the White House Office of Management and Budget and Nani Coloretti as deputy director, the White House said according to @NPR.\n\nRead on: https://t.co/djhe4mPWJH'], '3': []}}]",favor,['none']
31488410,Bleeding Heart Liberal Marine,"A liberal Marine(95-99)award-winning copywriter. Medium top writer in humor, satire, politics, & movies. Dog lover @EDirewolf. 🇺🇸🇬🇷🇵🇷🏳️‍🌈#RESIST #BLM🌊","['@HouseGOP @JoeBiden What a childish game you’re playing. #GOPTraitorsToDemocracy', 'Republicans spent the last 6 years with their tongues up Vladimir Putin’s ass and now they’re trying to say “Biden is weak towards Russia.” What a bunch of lying, corrupt traitors.']",['468759217'],none,none,"[{'468759217': {'1': ['RT @skroobler: Just your average independent voter who hates Fauci and Biden and think Joe Manchin is really knocking it out of the park. h…'], '2': ['RT @owillis: Republicans lose it after Biden calls to protect voting rights https://t.co/sb3Yqs6ptp', 'RT @Angry_Staffer: Biden points out that 16 *current* Republican Senators voted to approve the last voting rights act and questions why so…'], '3': []}}]",against,['favor']
1970921,joe dowling,,"['RT @nathaliejacoby1: Are you still glad you voted for Biden?', 'RT @AngelaBelcamino: @JoeBiden Cancel student debt.']",['82398088'],against,none,"[{'82398088': {'1': [], '2': ['RT @sahilkapur: Trump is losing to Biden by...\n\n20,539 votes in Wisconsin\n47,215 votes in Pennsylvania\n12,567 votes in Georgia\n14,746 votes…', 'RT @Redistrict: New: latest Philadelphia count adds over 2k votes and Biden wins them 92%-7%, pushing his statewide PA lead past 47k.'], '3': []}}]",favor,['favor']
557334459,Tim Hannan,"New York, born & raised. Fighting to preserve American Democracy. #Resist #BLM #LGM",['RT @melajessi_1: Jason Minnicozzi is running to unseat David Rouzer who voted to overturn Biden’s electoral win on 1/6! Jason was an SVU pr…'],"['102580588', '37700619', '900687600']",favor,none,"[{'102580588': {'1': ['RT @TayeDiggs: Retweet if you follow @JoeBiden and @KamalaHarris', 'RT @maiamimi: PSA:\n\nDo NOT wear anything with political affiliations when you go vote. No Biden/Harris shirts, no Fuck Trump hats, no pins…', ""RT @JoeBiden: I heard it's #NationalDessertDay https://t.co/RtBhurORwR"", 'RT @pattonoswalt: Signed this yesterday. Can’t wait to watch @JoeBiden on @ABC tonight!', 'RT @JoeBiden: Pitch in $5 to help this campaign fly. https://t.co/CqHAId0j8t https://t.co/NbkPl0a8HV', 'RT @JoeBiden: Make no mistake: if you are out of work, if your business is closed, if your child’s school is shut down, if you are seeing l…', 'RT @JoeBiden: 215,000 Americans have died from COVID-19 on Donald Trump’s watch. \n\nIt’s the greatest failure of presidential leadership in…', ""RT @JoeBiden: Brayden — you have heart, courage, and maturity beyond your years. You have unlimited potential — and I can't wait to see wha…"", 'RT @JoeBiden: I’m Joe Biden and I approve this message. https://t.co/TuRZXPE5xK', 'RT @JoeBiden: These good boys are ready to build bark better. https://t.co/OzaEkehJUR'], '2': [], '3': []}, '37700619': {'1': ['@SteveDaines @JoeBiden I feel great about it, thanks!', 'RT @OccupyDemocrats: BREAKING NEWS: In a historic move, President Biden announces that he will support carving out an exemption to the Sena…', 'RT @JoeBiden: Right now, in states throughout the country, new laws are being written not to protect the vote, but to deny it. The former p…', ""@Shaitwain @JoeBiden That's not the issue."", 'RT @JoeBiden: Last year saw the highest increase in U.S. manufacturing jobs in nearly 30 years. \n\nBy investing in innovation and manufactur…', '@Shaitwain @JoeBiden Idiot', '@Shaitwain @JoeBiden Not in the mood for nonsense.🙂'], '2': ['RT @HelenKennedy: Maddow showed formal declarations from Republicans in five Biden states claiming to be official electors certifying the v…', 'RT @CapehartJ: President Biden points something out that I forgot in my piece: 16 of the Republicans who voted to extend the Voting Rights…', 'RT @JoeBiden: One year ago, democracy was attacked. \n\nFor the first time in our history, a president tried to prevent the peaceful transiti…'], '3': []}, '900687600': {'1': ['@JoeBiden @JoeBiden can I get an autographed fly swatter if I donated 10$?', '@ChrisJZullo @JoeBiden Thank you', '@Cleavon_MD @JoeBiden @Oprah @NicoleSGrigg Well deserved!', '@Cleavon_MD @JoeBiden Stay strong Doc!  President Biden got your back!!', '@pollsofpolitics @realDonaldTrump @JoeBiden Time to wake up and realize that there is a new POTUS. people need to stop the BS so we can move on. It’s not trumps  decision. It’s The people’s decision.  And they have spoken. Enough!'], '2': ['Let’s get trollin !!!!!#VoteBidenHarris2020 https://t.co/1uE4iS2uDb', 'We’ve seen this happen before. We must vote to save our democracy #VoteHimOut #VoteBidenHarris2020 #Fascism https://t.co/Rz4Wwas9bL', 'Be like Ruben   Never stop believing that dreams can come true. Stay focused we can beat the beast #VoteBlueToEndThisNightmare #BidenHarrisToSaveAmerica https://t.co/p7FN3R6cfq', 'The choice is clear #VoteBidenHarris2020 https://t.co/LRvdPRIbBj', 'I thought I lost my mail in Ballots but alas! They showed up !? Is it a premonition that 45 is going to lose the election?! I believe so. #VoteBidenHarris #VoteHimOut2020 #BidenHarris2020Landslide #BidenHarrisToSaveAmerica'], '3': []}}]",against,"['favor', 'none', 'favor']"
45731216,Marion Leary MSN MPH RN (she/her),🏳️‍🌈 PHL Geek of the Year '17. Innovation. Design Thinking. Co-host of #AmplifyNursing podcast. #writer. PhD student. #scicomm #STEAM #BlackLivesMatter,"['@RNRebeccaLove @realRhondaManns @JoeBiden Check out @nurses_america and @Vot_ER_org to get more involved with upcoming elections. #AsANurse', ""Thanks to @LaurenUnderwood for kicking off the #NursesforBidenHarris event tonight, with over 250 #nurses in attendance!  As @RepUnderwood stated, we can't wait, we all have to keep working and keep fighting to elect #BidenHarris2020! #GetOutTheVote @BidenNurses https://t.co/ZUlsF83dor""]","['1287502143000391681', '16232185', '20234549']",favor,none,"[{'1287502143000391681': {'1': [], '2': ['RT @EpiEllie: You know what I would love to see? \n\nA set of video explainers of how to use these at-home COVID tests with @JoeBiden &amp; other…'], '3': []}, '16232185': {'1': [], '2': ['9/ but this is just tinkering around the edges and will not rebalance the way we provide care to older adults in this country. A much broader vision is needed, including some of the elements in @POTUS campaign plan around caregiving. cc: @JoeBiden'], '3': [""1/Is anyone surprised that our historically racist &amp; intransigent prof assn @ananursingworld refuses to recognize the reality of need to endorse @JoeBiden? Our president is racist and has caused a public health crisis and immense morbidity &amp; mortality, but hey, we don't endorse. https://t.co/b3iKM7QNBX""]}, '20234549': {'1': [], '2': ['Let’s do this! Thank you \u2066@vivek_murthy\u2069 \u2066@DavidAKesslerMD\u2069 @JoeBiden \u2066@KamalaHarris\u2069 for giving us a path forward. #buildbackbetter  https://t.co/EWnNbO6loc', 'RT @JoeBiden: Pitch in $5 to help this campaign fly. https://t.co/CqHAId0j8t https://t.co/NbkPl0a8HV'], '3': []}}]",against,"['none', 'against', 'favor']"
24493007,Steve Middlebrook,"FinTech attorney. Principal at Middlebrook LLC. Interests: prepaid cards, virtual currency, payments, civil rights, Native American and Inuit art, chipmunks.","[""The Republican response to Biden's SOTU address was given by a woman who stole coronavirus relief money and refuses to give it back. https://t.co/zkZeyzqSZS""]",['36656597'],favor,none,"[{'36656597': {'1': ['@gehrig38 Mr Schilling --- With all due respect, the article does not say the machine counted 6000 Trump votes for Biden. The article says that someone made an input mistake in the machine and it did not report  4935 votes for Biden and 2428 votes for Trump.'], '2': [], '3': []}}]",none,['none']
1531161175,Jessica Meade Ramey AGAIN,"QUESTION AUTHORITY 
Both previous Twitter accounts hacked. 
             WILL NOT BE SILENCED
    Who Dares Wins~S.A.S.~https://t.co/3Zd7BX48rt 1941","['RT @OccupyDemocrats: BREAKING: Biden’s Justice Department charges Rand Paul’s grandson-in-law and former campaign staffer, who was pardoned…']",['751844218985865216'],against,none,"[{'751844218985865216': {'1': [""@POTUS @JoeBiden No one will believe your commitment to fight climate change after you auction 80 million acres of the Gulf of Mexico for drilling - this is not how you 'build back better.'"", '@CenterForBioDiv @CathOBrian @JoeBiden that is not how we build back better - end fossil fuels, protect biodiversity and the ocean.', '@GovRonDeSantis Good thing @JoeBiden and the Democrats gave you that money to dole out. Just say thank you.', '#CoP26 LIVE update: @JoeBiden Announces Methane Goal at @UN climate talks, slashing methane emissions by 30% - Know that #plastic discarded in the environment release methane and ethylene, increasing climate change, creating a vicious circle. #WetTribe #TidetotheOcean #PlasticBan'], '2': [], '3': []}}]",favor,['against']
17799075,Joe Cab,Use your power to put the Thrump protestors in Concentration camps. An ILE IS GOING ON RIGHT THE F NOW! (Idiot-Level-Event = Trump2024) MaskUP & LOCK Them UP!!!,"['... guarantee a 2nd win. \n\nBiden ahould\'ve been eazy-peazy but millions of ""old people"" (HIS BASE) were dying from related illnesses. He said that ""related illnesses"" didn\'t count as Covid deaths. He kept numbers down on paper but millions of HIS VOTERS were still dying daily...', '... ordered ""No masks"" at rallies. Half a million died directly before the election but he didn\'t care, he knew he would win.\n\nHe beat Hillary by a thin margin (now THAT 1 was prolly stolen). He knew she was tougher than Biden and his skills at subtracting Dem-votes would ...']",['32699434'],against,none,"[{'32699434': {'1': ['@ArmandEditor @PrezLives2022 @rn_wing @GeorgeAAlvarez1 @1drcole @BlueLoveSummer @RadarResist @mysageadvice @OccupyDemocrats @heidilwarren @Nanettemooreatl @CV_81 @jensdad4biden @LongIslander520 Assay hi to Zeke https://t.co/OOjItpbwAk', '@BorisJohnson @JoeBiden @KamalaHarris 🖕🏻🖕🏻🖕🏻🖕🏻'], '2': ['@ArmandEditor @PrezLives2022 @rn_wing @GeorgeAAlvarez1 @1drcole @BlueLoveSummer @RadarResist @mysageadvice @OccupyDemocrats @heidilwarren @Nanettemooreatl @CV_81 @jensdad4biden @LongIslander520 https://t.co/riCrByOZDk', '@hughhewitt @realDonaldTrump @JoeBiden @POTUS Give it up Hugh. You are ruining your career. Do you think we are stupid?', '@RabbiShmuley @JoeBiden https://t.co/2thwUSxypV', 'RT @JoeBiden: The nation is crying out for leadership — but this president has nothing to offer.', '@nypost OMG, Hillary said something mildly offensive in an email. How can I ever vote for Biden now??', '@JoeBiden Zeke is making sure he’s groomed and ready to go #democats https://t.co/1u5qDcLIIZ', '@smerconish @JoeBiden @realDonaldTrump I hate the way you discuss this as though this will or could be anything other than Trump the circus monkey throwing poo. He’s completely off his rocker. Just say it.'], '3': ['@RUMINT79 @hughhewitt @JoeBiden @realDonaldTrump YES!!', 'RT @JackiSchechner: Please vote for #JoeBiden and end this nightmare. Please. I beg of you. Just send Trump off to start Trump TV or whatev…', '@ericswalwell @JoeBiden @realDonaldTrump It can be either Biden has dementia or he got the questions in advance and memorized the answers. BOTH OF THESE THINGS CAN’T BE TRUE. (Neither of them are, of course.)', 'RT @Tyler_Iman: I’m going to vote for Biden and Harris in November if I have to wade through a lake of COVID patients licking me on the fuc…', 'RT @MeidasTouch: 📺 NEW VIDEO\n\nDear Pennsylvania,\n\nVote for Integrity, Honesty, and Working Class Values. Vote for Joe Biden. \n\n#WeWantJoe h…', 'RT @StayWonked: Given status of the race, I’m going to switch my vote from @ewarren to @JoeBiden on Tuesday. No slight at Warren, but she h…', '@mercedesschlapp @PalomaStovall @JoeBiden @ABCPolitics Yes! Biden shows kindness and empathy the way that Fred Rogers did! More of that please.', '@m3mnoch This Jennifer voted Biden in Nevada.', 'RT @OhNoSheTwitnt: “Joe Biden is too divisive” said Republican Tim Scott, a few months after Trump supporters stormed the US Capitol in an…', '@jenelaina This Jennifer is voted Biden in Nevada.', '@KEWoody This Jennifer voted Biden in Nevada.', '@Jenwunder @thesnarkenator @eyokley This Jennifer voted Biden in Nevada.']}}]",favor,['none']
1296239665377206273,Kathy Calder,"Brian Calder's Daughter 🇨🇦 🇺🇸 #PointRoberts
#sober Influencer Grandmother
#reallife 
BOOZE KILLS 
RIP Sister, Brother Daughter 💔

Spiritually Touched","['RT @MurrayCampaign: Looking forward to President Biden’s SOTU tonight! Democrats got a lot done in 2021, but there’s more to do on issues l…', ""@JustinTrudeau @JoeBiden @WhiteHouse \n@GovInslee\nPOINT ROBERT'S needs help. Over 2 years we have received nothing to stimulate the non existing ECONOMY. We might as well be DEAD because that's how we have been treated \n@BillBlair \n@jjhorgan https://t.co/zDLapar7iE""]","['252751061', '17058103']",favor,none,"[{'252751061': {'1': [], '2': ['Republicans slammed the Biden presidency\'s 1-year mark in office.\n\nRep. Elise Stefanik said Biden\'s ""failed leadership"" has resulted in a slew of crises https://t.co/SleKtfJEjw https://t.co/uf2WoGdn6f'], '3': ['Biden says he is ""deeply disappointed"" in Wednesday\'s vote blocking new voter legislation, but promises to ""keep pushing""  https://t.co/PDUt53vy22 https://t.co/JPzh2f5OWF']}, '17058103': {'1': [], '2': [], '3': ['RT @nickgillespie: A gentle, libertarian reminder that @joebiden has been involved in virtually every major escalation in the drug war over…']}}]",against,"['against', 'favor']"
840676909,Chase,"Autistic
He/Him
Professional dumbass","[""@JoeBiden do this with twitch streamers, I'll comit so much voter fraud for you if you do. https://t.co/XozpzsAiLx""]",['894982813853863938'],none,none,"[{'894982813853863938': {'1': [], '2': [""best thing Harry Reid ever did was tell Obama to keep Joe Biden from negotiating with Republicans, cause he'll give away the store to them. true story."", 'Biden admin, Republican governors, Democratic mayors, corporate news, IDW types, Substack Brigade, all getting on the same page with the ""we\'re done with Covid"" message, is one of the greatest examples of manufacturing consent in history. https://t.co/J2q6a9aoLo', ""amazing how neolibs foisted Biden on everybody, then undermined him at every turn, and now when the whole Biden project may put Democrats in irrelevance for a decade, they're first to jump ship, distance themselves from that fiasco, and blame it on the left. https://t.co/kU6ABWnknL"", 'What\'s the ""political emergency of the pandemic""?\nWhy is it over?\nHow does PMC hinder Biden?\nWhat is it that voters actually want?\nAnd how would Biden deliver it?\n\nIf only Matt could explain any of this, cause that thread doesn\'t. https://t.co/VkQzXzNdwd'], '3': ['RT @AOC: To secure votes for the Bipar Infra Bill, Biden *himself* came to House Progressives &amp; told us was putting his credibility on the…', 'RT @mynameisjro: Let’s be very clear. A new variant emerged because of Biden’s failure to break vaccine patents. Something he promised vote…', 'Sounds nicer, but it\'s the same thing Biden told organizers and voting rights advocates before: ""you gotta out-vote the voter suppression"". Meanwhile he\'s doing nothing to push back. https://t.co/LViS4CsuuN']}}]",against,['none']
4749792373,Cameron Langford,@CourthouseNews Houston reporter,['RT @davejourno: #BREAKING: Texas Republicans sue Biden administration in Ft. Worth federal court against airports and airline #COVID19 mask…'],['13678962'],none,none,"[{'13678962': {'1': [], '2': ['Congress members representing Central Texas condemned pro-Trump extremists who stormed the U.S. Capitol as Congress convened to certify the Electoral College votes and confirm Joe Biden’s presidential victory. https://t.co/vUi9ZTnmIX'], '3': []}}]",favor,['none']
9864482,Luther Lowe,,['A decision to bring (or not bring) a big case is always political because antitrust is a discretionary area of enforcement. Strategic tension between the staff &amp; the political actors is normal. No voter is voting for Trump over Biden based on if US v Google is filed by November. https://t.co/IE0fBWl4L4'],"['43996441', '144553035', '324', '75885708']",none,none,"[{'43996441': {'1': ['RT @nathansnewman: 60% of public thinks Biden is compromising enough or too much with GOP, but two-thirds think Republicans are doing too l…', 'RT @CNNPolitics: President Biden says Republican efforts to restrict voting in many states are “un-American” and “sick” and compared the ef…', 'RT @Yamiche: President Biden just pulled out a list of Republicans who he says are touting the American Rescue Plan and who are trying to t…'], '2': ['RT @RepLBR: As @JoeBiden says - it’s not political. It’s patriotic. Wear a mask. https://t.co/9ihsoyarnm'], '3': []}, '144553035': {'1': ['Some regimes who will rush to congratulate @JoeBiden better clean the tweets of their troll-farms 👀.\n\n(hint: in 2016, their bet (and our money) was on @HillaryClinton, always betting on the wrong horse…)'], '2': [], '3': []}, '324': {'1': ['RT @elonmusk: @JoeBiden Tesla has created over 50,000 US jobs building electric vehicles &amp; is investing more than double GM + Ford combined…'], '2': [], '3': []}, '75885708': {'1': [""RT @DJKoessler: 4 days out from Election Day and @KamalaHarris is in HOUSTON, TX pitching @JoeBiden's CLIMATE plan, a $2 trillion investmen…"", 'RT @JoeBiden: Los Dreamers son estadounidenses y ya es hora de que sea oficial.', 'RT @laurennfrench: I am here for the poetic justice that it is John Lewis’ district that helps seals this election for @JoeBiden', '@ElPerurrican @JoeBiden 🙌🏽🙌🏽🙌🏽🙌🏽🙌🏽🙌🏽', '@ElPerurrican @JoeBiden @claudiapagon Woot woot!! Yes 🙌🏽 🙌🏽🙌🏽 https://t.co/4ayYiY9lXR', 'RT @ClimatePower: 3 in 4 @JoeBiden voters said that climate change was “very important” in deciding their vote. \n\nClimate voters not only e…', ""Americans gave @JoeBiden a climate mandate. Now it's time to act.👇⚡️ #ClimateAction https://t.co/U2Zvegh70O"", 'RT @DJKoessler: .@JoeBiden: ""America is back ... We\'re going to have a principal on the national security council whose full-time job is to…', 'RT @ClimatePower: BREAKING: @JoeBiden will reportedly nominate @RepDebHaaland to lead the Department of Interior, making her the first Nati…', 'RT @JoeBiden: $600 is simply not enough when you have to choose between paying rent or putting food on the table.\n \nWe need $2,000 stimulus…'], '2': [], '3': []}}]",favor,"['favor', 'against', 'none', 'favor']"
3323418907,Sheila Still Hopin' For Change,#MedicareForAll #GreenNewDeal #FightFor15 #MoneyOutOfPolitics,"[""@joshfoxfilm @JoeBiden As we all knew he would.  I don't regret my vote to get Trump out, but I regret my former party forced me into a choice between 2 unacceptable options...AGAIN!!""]",['135250709'],none,none,"[{'135250709': {'1': ['19/23 In WA, Bernie and Biden delegations are kept separate, there is no combination Slack with both. I wonder what they are up to, how do they feel about these votes?'], '2': ['16/23 The Biden people tried to table the anti-corruption amendment but there was a revolt and now we have a record of who VOTED AGAINST AN ANTI-CORRUPTION AMENDMENT. It failed 44 yes 98 no 6 abstentions.\nhttps://t.co/TjqzECK9jN', '16/23 The Biden people tried to table the anti-corruption amendment but there was a revolt and now we have a record of who VOTED AGAINST AN ANTI-CORRUPTION AMENDMENT. It failed 44 yes 98 no 6 abstentions.\nhttps://t.co/uEb0u6Hjca'], '3': ['RT @amy4thepeople: Biden ""its personal to me"" Well, @JoeBiden, it\'s personal to me. My daughter died from a preventable condition. Intentio…', 'RT @BrentWelder: How phenomenally stupid of the @JoeBiden campaign and the @DNC to deny convention press credentials to @TheYoungTurks. So,…']}}]",against,['against']
